taxonID	property	value	remarks
3829	CITES	Appendix II	Appendix II:Excludes fossils.
3834	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
3836	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
3837	CITES	Appendix II	Appendix II:Except Pteropus brunneus and the species included in Appendix I.
3840	CITES	Appendix II	Appendix II:Excludes fossils.
3841	CITES	Appendix II	Appendix II:Excludes fossils.
3843	CITES	Appendix II	Appendix II:Excludes fossils.
3845	CITES	Appendix II	
3846	CITES	Appendix II	Appendix II:Excludes fossils.
3848	CITES	Appendix II	
3849	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
3850	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
3852	CITES	Appendix II	
3854	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
3855	CITES	Appendix II	Appendix II:Excludes fossils.
3857	CITES	Appendix II	
3859	CITES	Appendix II	
3860	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
3861	CITES	Appendix II	Appendix II:Excludes fossils.
3863	CITES	Appendix II	Appendix II:Excludes fossils.
3864	CITES	Appendix II	
3870	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
3871	CITES	Appendix II	Appendix II:Excludes fossils.
3872	CITES	Appendix II	Appendix II:Excludes fossils.
3873	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
3875	CITES	Appendix II	Appendix II:Includes Brachypelmides.
3877	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
3879	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
3880	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
3882	CITES	Appendix II	Appendix II:Excludes fossils.
3885	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
3887	CITES	Appendix II	
3889	CITES	Appendix II	Appendix II:Excludes fossils.
3890	CITES	Appendix II	Appendix II:Included in Pythonidae spp.
3891	CITES	Appendix II	Appendix II:Excludes fossils.
3892	CITES	Appendix II	
3893	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
3897	CITES	Appendix II	Appendix II:Excludes fossils.
3898	CITES	Appendix II	Appendix II:Excludes fossils.
3900	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
3901	CITES	Appendix II	
3903	CITES	Appendix II	
3905	CITES	Appendix II	
3907	CITES	Appendix II	Appendix II:Excludes fossils.
3908	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
3910	CITES	Appendix II	Appendix II:Excludes fossils.
3911	CITES	Appendix II	Appendix II:Excludes fossils.
3912	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
3915	CITES	Appendix II	Appendix II:Excludes fossils.
3916	CITES	Appendix II	Appendix II:Includes Brachypelmides.
3917	CITES	Appendix II	
3918	CITES	Appendix II	Appendix II:Except the species included in Appendix I. Zero annual export quota for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes.
3920	CITES	Appendix II	
3921	CITES	Appendix II	
3923	CITES	Appendix II	Appendix II:Excludes fossils.
3924	CITES	Appendix II	
3927	CITES	Appendix II	Appendix II:Excludes fossils.
3928	CITES	Appendix II	
3930	CITES	Appendix II	
3932	CITES	Appendix II	
3935	CITES	Appendix II	Appendix II:Excludes fossils.
3937	CITES	Appendix II	Appendix II:Excludes fossils.
3938	CITES	Appendix II	Appendix II:Formerly included in Boidae spp.
3940	CITES	Appendix II	Appendix II:Formerly included in Chamaeleo spp.
3941	CITES	Appendix II	Appendix II:Excludes fossils.
3943	CITES	Appendix II	Appendix II:Excludes fossils.
3944	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
3946	CITES	Appendix II	Appendix II:Excludes fossils.
3948	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
3952	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
3953	CITES	Appendix II	
3956	CITES	Appendix II	
3958	CITES	Appendix II	Appendix II:Excludes fossils.
3965	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
3966	CITES	Appendix II	
3968	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
3970	CITES	Appendix II	Appendix II:Excludes fossils.
3971	CITES	Appendix II	Appendix II:Excludes fossils.
3973	CITES	Appendix II	
3976	CITES	Appendix II	Appendix II:Excludes fossils.
3977	CITES	Appendix II	
3978	CITES	Appendix II	Appendix II:Excludes fossils.
3980	CITES	Appendix II	Appendix II:Formerly included in Dendrobates spp.
3985	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
3988	CITES	Appendix II	Appendix II:Excludes fossils.
3989	CITES	Appendix II	
3990	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
3991	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
3993	CITES	Appendix II	Appendix II:Except the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.
3994	CITES	Appendix II	
3995	CITES	Appendix II	
3997	CITES	Appendix II	Appendix II:Excludes fossils.
4002	CITES	Appendix II	Appendix II:Excludes fossils.
4008	CITES	Appendix II	Appendix II:Except Pteropus brunneus and the species included in Appendix I.
4009	CITES	Appendix II	Appendix II:Formerly included in Chamaeleo spp.
4010	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4011	CITES	Appendix II	Appendix II:Excludes fossils.
4012	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4013	CITES	Appendix II	Appendix II:Included in Gruidae spp.
4014	CITES	Appendix II	Appendix II:Formerly included in Boidae spp.
4015	CITES	Appendix II	
4016	CITES	Appendix II	
4017	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
4020	CITES	Appendix II	Appendix II:Excludes fossils.
4021	CITES	Appendix II	Appendix II:Except the species included in Appendix I. Zero annual export quota for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes.
4022	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4023	CITES	Appendix II	Appendix II:Excludes fossils.
4024	CITES	Appendix II	
4025	CITES	Appendix II	
4026	CITES	Appendix II	Appendix II:Excludes fossils.
4028	CITES	Appendix II	
4031	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4032	CITES	Appendix II	
4036	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4037	CITES	Appendix II	
4039	CITES	Appendix II	Appendix II:Except the species included in Appendix I. Zero annual export quota for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes.
4043	CITES	Appendix II	Appendix II:Formerly included in Aceros spp.
4047	CITES	Appendix II	
4048	CITES	Appendix II	
4049	CITES	Appendix II	
4050	CITES	Appendix II	
4051	CITES	Appendix II	Appendix II:Excludes fossils.
4053	CITES	Appendix II	Appendix II:Excludes fossils.
4054	CITES	Appendix II	Appendix II:Excludes fossils.
4055	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4056	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4059	CITES	Appendix II	
4063	CITES	Appendix II	Appendix II:Formerly included in Dendrobates spp.
4064	CITES	Appendix II	
4065	CITES	Appendix II	Appendix II:Formerly included in Chamaeleo spp.
4066	CITES	Appendix II	
4068	CITES	Appendix II	Appendix II:Excludes fossils.
4069	CITES	Appendix II	
4071	CITES	Appendix II	Appendix II:Excludes fossils.
4072	CITES	Appendix II	
4073	CITES	Appendix II	Appendix II:Excludes fossils.
4074	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4075	CITES	Appendix II	
4076	CITES	Appendix II	
4077	CITES	Appendix II	
4078	CITES	Appendix II	Appendix II:Excludes fossils.
4079	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4080	CITES	Appendix II	Appendix II:Formerly included in Dendrobates spp.
4081	CITES	Appendix II	Appendix II:Excludes fossils.
4083	CITES	Appendix II	Appendix II:Includes generic synonym Ptilolaemus.
4088	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4089	CITES	Appendix II	
4091	CITES	Appendix II	
4093	CITES	Appendix II	
4095	CITES	Appendix II	Appendix II:Excludes fossils.
4097	CITES	Appendix II	
4098	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4099	CITES	Appendix II	
4100	CITES	Appendix II	Appendix II:Excludes fossils.
4101	CITES	Appendix II	Appendix II:Excludes fossils.
4102	CITES	Appendix II	Appendix II:Excludes fossils.
4103	CITES	Appendix II	Appendix II:Excludes fossils.
4104	CITES	Appendix II	
4106	CITES	Appendix II	
4108	CITES	Appendix II	
4109	CITES	Appendix II	
4110	CITES	Appendix II	
4111	CITES	Appendix II	
4113	CITES	Appendix II	Appendix II:Excludes fossils.
4115	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4117	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4120	CITES	Appendix II	Appendix II:All populations except those included in Appendix I
4121	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4123	CITES	Appendix II	
4124	CITES	Appendix II	Appendix II:Excludes fossils.
4127	CITES	Appendix II	Appendix II:Excludes fossils.
4130	CITES	Appendix II	
4132	CITES	Appendix II	
4133	CITES	Appendix II	
4137	CITES	Appendix II	Appendix II:Excludes fossils.
4138	CITES	Appendix II	Appendix II:Excludes fossils.
4139	CITES	Appendix II	
4140	CITES	Appendix II	Appendix II:Formerly included in Chamaeleo spp.
4141	CITES	Appendix II	Appendix II:Excludes fossils.
4143	CITES	Appendix II	
4146	CITES	Appendix II	
4147	CITES	Appendix II	Appendix II:Excludes fossils.
4149	CITES	Appendix II	Appendix II:Excludes fossils.
4151	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4153	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
4155	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4157	CITES	Appendix II	Appendix II:Excludes fossils.
4158	CITES	Appendix II	Appendix II:Formerly included in Epipedobates spp.
4159	CITES	Appendix II	Appendix II:Excludes fossils.
4161	CITES	Appendix II	
4162	CITES	Appendix II	Appendix II:Formerly included in Allobates femoralis.
4164	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4166	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4167	CITES	Appendix II	Appendix II:Excludes fossils.
4168	CITES	Appendix II	Appendix II:Excludes fossils.
4169	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4170	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
4171	CITES	Appendix II	Appendix II:Formerly included in Chamaeleo spp.
4172	CITES	Appendix II	Appendix II:Excludes fossils.
4173	CITES	Appendix II	Appendix II:Excludes fossils.
4176	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4178	CITES	Appendix II	
4180	CITES	Appendix II	Appendix II:Excludes fossils.
4181	CITES	Appendix II	Appendix II:Excludes fossils.
4185	CITES	Appendix II	Appendix II:Excludes fossils.
4186	CITES	Appendix II	Appendix II:Excludes fossils.
4188	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4191	CITES	Appendix II	Appendix II:Except Pteropus brunneus and the species included in Appendix I.
4192	CITES	Appendix II	Appendix II:Formerly included in Naja naja.
4193	CITES	Appendix II	Appendix II:Included in PRIMATES spp.
4198	CITES	Appendix II	
4200	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4201	CITES	Appendix II	
4202	CITES	Appendix II	
4203	CITES	Appendix II	
4204	CITES	Appendix II	
4205	CITES	Appendix II	Appendix II:Excludes fossils.
4206	CITES	Appendix II	Appendix II:Except the species included in Appendix I. Zero annual export quota for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes.
4208	CITES	Appendix II	Appendix II:Excludes fossils.
4211	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4213	CITES	Appendix II	Appendix II:Excludes fossils.
4215	CITES	Appendix II	
4216	CITES	Appendix II	Appendix II:Excludes fossils.
4217	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4218	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4219	CITES	Appendix II	Appendix II:Excludes fossils.
4220	CITES	Appendix II	Appendix II:Excludes fossils.
4221	CITES	Appendix II	Appendix II:Formerly included in Uromastyx spp.
4222	CITES	Appendix II	
4223	CITES	Appendix II	
4224	CITES	Appendix II	
4225	CITES	Appendix II	Appendix II:Formerly included in Chamaeleo spp.
4226	CITES	Appendix II	Appendix II:Excludes fossils.
4227	CITES	Appendix II	
4228	CITES	Appendix II	Appendix II:Excludes fossils.
4229	CITES	Appendix II	Appendix II:Excludes fossils.
4231	CITES	Appendix II	Appendix II:Formerly included in Dendrobates spp.
4232	CITES	Appendix II	
4233	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4235	CITES	Appendix II	Appendix II:Formerly included in Chamaeleo spp.
4237	CITES	Appendix II	
4238	CITES	Appendix II	
4239	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4240	CITES	Appendix II	Appendix II:Excludes fossils.
4241	CITES	Appendix II	Appendix II:Excludes fossils.
4248	CITES	Appendix II	
4252	CITES	Appendix II	
4256	CITES	Appendix II	
4257	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
4260	CITES	Appendix II	
4261	CITES	Appendix II	
4263	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4264	CITES	Appendix II	
4265	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
4266	CITES	Appendix II	Appendix II:Excludes fossils.
4269	CITES	Appendix II	
4271	CITES	Appendix II	Appendix II:Excludes fossils.
4274	CITES	Appendix II	
4275	CITES	Appendix II	
4281	CITES	Appendix II	
4283	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4285	CITES	Appendix II	
4286	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
4287	CITES	Appendix II	
4289	CITES	Appendix II	Appendix II:Excludes fossils.
4292	CITES	Appendix II	Appendix II:Formerly included in Bradypodion spp.
4295	CITES	Appendix II	
4297	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4301	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4307	CITES	Appendix II	Appendix II:Excludes fossils.
4308	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4310	CITES	Appendix II	Appendix II:Excludes fossils.
4312	CITES	Appendix II	Appendix II:Excludes fossils.
4313	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4314	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4315	CITES	Appendix II	
4319	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4320	CITES	Appendix II	Appendix II:Excludes fossils.
4321	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4323	CITES	Appendix II	Appendix II:Excludes fossils.
4324	CITES	Appendix II	Appendix II:Except Sceloglaux albifacies and the species included in Appendix I.
4326	CITES	Appendix II	Appendix II:Included in SCLERACTINIA spp.
4327	CITES	Appendix II	Appendix II:Excludes fossils.
4328	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4333	CITES	Appendix II	
4334	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4335	CITES	Appendix II	
4336	CITES	Appendix II	
4337	CITES	Appendix II	
4338	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4340	CITES	Appendix II	
4341	CITES	Appendix II	Appendix II:Excludes Caracara lutosa and Cathartidae spp.
4343	CITES	Appendix II	Appendix II:Excludes fossils.
4345	CITES	Appendix II	Appendix II:Excludes Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri.
4346	CITES	Appendix II	
4347	CITES	Appendix II	Appendix II:Excludes fossils.
4348	CITES	Appendix II	Appendix II:Formerly included in Chamaeleo spp.
4350	CITES	Appendix II	
